age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
45,technician,divorced,unknown,unknown,no,no,cellular,jul,fri,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,services,divorced,basic.9y,no,no,no,telephone,jun,mon,394,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
30,management,married,university.degree,no,no,no,cellular,aug,fri,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
34,admin.,married,university.degree,no,yes,no,telephone,jun,tue,150,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,single,university.degree,no,no,no,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,single,university.degree,no,no,no,cellular,may,fri,162,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
31,admin.,married,high.school,no,no,yes,telephone,may,thu,349,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
25,admin.,single,university.degree,no,no,no,telephone,jun,wed,188,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
47,services,married,high.school,unknown,yes,no,telephone,jun,fri,247,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
54,blue-collar,married,high.school,unknown,yes,no,cellular,may,tue,323,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
31,services,married,high.school,unknown,no,no,cellular,may,mon,619,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
70,retired,divorced,basic.9y,no,no,no,telephone,dec,wed,220,2,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,no
30,management,single,university.degree,no,yes,no,cellular,may,fri,637,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,117,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
60,technician,divorced,professional.course,unknown,yes,no,telephone,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,487,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,1452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
45,admin.,married,university.degree,no,no,no,cellular,sep,mon,587,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
30,technician,single,university.degree,no,no,no,telephone,may,thu,272,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
42,admin.,single,university.degree,no,no,no,telephone,apr,fri,82,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
57,admin.,married,university.degree,no,no,yes,telephone,may,mon,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,admin.,single,university.degree,no,no,no,cellular,may,mon,198,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
35,technician,married,professional.course,no,no,no,cellular,nov,wed,427,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
47,management,married,basic.4y,no,yes,no,cellular,jul,mon,130,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
60,self-employed,married,university.degree,no,no,no,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,management,married,basic.6y,unknown,yes,no,telephone,jun,fri,38,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,185,2,999,0,nonexistent,-0.1,93.2,-42,4.0760000000000005,5195.8,no
28,admin.,single,high.school,no,no,yes,cellular,jul,wed,437,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,98,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
39,blue-collar,divorced,unknown,unknown,no,yes,telephone,may,thu,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
37,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,314,1,5,2,success,-1.7,94.215,-40.3,0.8809999999999999,4991.6,yes
36,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
57,admin.,married,professional.course,no,yes,no,cellular,jul,tue,47,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
66,housemaid,married,high.school,no,yes,no,cellular,may,fri,210,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
50,services,single,high.school,no,yes,no,cellular,jul,wed,99,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,housemaid,divorced,university.degree,no,yes,yes,cellular,apr,fri,73,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
75,retired,married,basic.4y,no,no,no,cellular,aug,wed,248,2,6,3,success,-1.7,94.027,-38.3,0.903,4991.6,yes
33,admin.,single,high.school,no,yes,no,cellular,jun,tue,167,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
34,admin.,married,basic.6y,no,yes,no,cellular,may,wed,298,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
55,unemployed,married,basic.9y,no,no,yes,cellular,may,mon,296,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
35,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,281,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
27,admin.,single,university.degree,no,no,no,cellular,jun,fri,398,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
34,management,married,university.degree,no,yes,yes,telephone,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
45,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,398,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
34,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,338,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
53,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,management,married,basic.9y,no,no,yes,cellular,jul,mon,174,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,management,married,professional.course,no,yes,no,cellular,jul,mon,491,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
52,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,services,divorced,high.school,unknown,yes,no,telephone,may,wed,103,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin.,single,university.degree,no,yes,no,cellular,nov,thu,20,8,6,1,success,-0.1,93.2,-42,4.0760000000000005,5195.8,no
38,services,divorced,high.school,unknown,no,no,cellular,apr,tue,311,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
40,management,married,university.degree,no,yes,no,cellular,jul,fri,955,1,9,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes
54,services,divorced,high.school,unknown,yes,no,telephone,may,fri,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,unemployed,married,university.degree,no,yes,no,telephone,jul,fri,25,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8220000000000001,4991.6,no
32,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
47,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,146,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,management,married,university.degree,no,yes,yes,cellular,nov,mon,128,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,601,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,admin.,married,unknown,no,yes,yes,cellular,nov,mon,60,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
58,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,wed,173,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
52,self-employed,single,university.degree,unknown,yes,yes,telephone,may,fri,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
35,technician,single,professional.course,no,yes,no,cellular,aug,thu,636,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
44,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,168,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
38,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,75,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
42,technician,married,professional.course,no,no,no,telephone,aug,mon,79,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,admin.,single,university.degree,no,unknown,unknown,cellular,jul,wed,95,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,admin.,single,university.degree,no,yes,no,cellular,oct,mon,324,1,6,2,success,-1.1,94.601,-49.5,1.032,4963.6,no
32,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,247,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,technician,married,professional.course,unknown,yes,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,unemployed,single,university.degree,no,yes,no,cellular,jun,tue,167,2,999,0,nonexistent,-1.7,94.055,-39.8,0.7609999999999999,4991.6,yes
30,technician,single,professional.course,no,no,no,cellular,aug,wed,105,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
39,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,53,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,blue-collar,single,high.school,no,yes,no,cellular,nov,thu,293,1,999,0,nonexistent,-0.1,93.2,-42,4.0760000000000005,5195.8,no
57,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin.,married,basic.9y,unknown,no,no,telephone,may,thu,192,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,unemployed,divorced,high.school,no,no,no,cellular,nov,thu,19,1,999,0,nonexistent,-0.1,93.2,-42,4.0760000000000005,5195.8,no
49,admin.,single,high.school,no,yes,no,telephone,jun,fri,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,admin.,single,university.degree,no,yes,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
39,blue-collar,married,high.school,no,no,yes,cellular,may,fri,248,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
44,management,married,basic.6y,no,yes,yes,cellular,mar,thu,218,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
34,technician,single,professional.course,no,no,no,telephone,may,fri,350,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,87,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,technician,married,university.degree,no,yes,yes,cellular,may,fri,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
43,admin.,divorced,university.degree,no,no,no,cellular,jul,wed,281,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
58,admin.,divorced,university.degree,unknown,no,yes,cellular,aug,mon,75,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,admin.,married,high.school,unknown,no,no,cellular,may,fri,267,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
57,admin.,divorced,basic.9y,no,no,no,telephone,may,wed,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,64,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
21,services,single,high.school,no,yes,no,telephone,jul,wed,198,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,management,married,unknown,no,yes,no,cellular,nov,wed,248,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
29,admin.,single,high.school,no,no,yes,cellular,may,fri,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
33,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,thu,365,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
43,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,323,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,227,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
45,services,married,high.school,no,no,no,cellular,aug,fri,239,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
52,admin.,married,university.degree,no,yes,no,cellular,aug,mon,179,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,47,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,admin.,married,university.degree,no,yes,no,telephone,may,fri,336,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,management,married,university.degree,no,no,no,telephone,may,mon,100,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin.,single,high.school,no,yes,no,cellular,aug,tue,168,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
24,technician,married,professional.course,no,yes,yes,cellular,may,thu,428,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,admin.,married,university.degree,no,yes,no,telephone,may,mon,14,32,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,23,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
39,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,328,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30,technician,married,professional.course,no,yes,yes,cellular,aug,thu,22,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
42,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,thu,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
40,admin.,single,high.school,no,no,no,cellular,nov,wed,631,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
43,management,married,unknown,no,yes,no,cellular,jul,wed,129,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
34,admin.,single,university.degree,no,yes,no,cellular,may,fri,266,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,86,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191,no
32,admin.,married,university.degree,no,yes,yes,cellular,nov,thu,51,1,999,0,nonexistent,-0.1,93.2,-42,4.0760000000000005,5195.8,no
35,admin.,married,high.school,unknown,no,yes,cellular,jul,mon,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,housemaid,married,basic.4y,no,no,yes,cellular,jul,mon,116,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,technician,single,professional.course,no,no,no,telephone,jun,wed,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
38,technician,single,professional.course,unknown,no,no,cellular,nov,fri,519,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30,technician,single,professional.course,no,yes,no,cellular,may,thu,512,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
52,technician,married,basic.9y,no,yes,no,telephone,may,thu,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
33,technician,married,university.degree,no,yes,no,cellular,mar,tue,56,2,999,0,nonexistent,-1.8,92.843,-50,1.6869999999999998,5099.1,no
29,admin.,single,high.school,no,no,no,cellular,may,fri,64,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
36,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,612,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
28,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,419,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,13,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23,admin.,single,high.school,no,yes,no,cellular,may,wed,108,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32,admin.,single,high.school,no,no,no,cellular,aug,tue,243,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,technician,single,professional.course,no,yes,no,cellular,may,thu,49,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin.,single,high.school,no,no,no,cellular,jul,mon,249,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,admin.,single,basic.4y,unknown,no,no,telephone,may,mon,95,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,blue-collar,married,professional.course,no,yes,no,cellular,aug,thu,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
52,management,married,high.school,unknown,yes,no,telephone,may,fri,113,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,admin.,married,university.degree,no,no,yes,telephone,jun,wed,18,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,technician,married,university.degree,no,yes,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,admin.,single,professional.course,no,yes,yes,cellular,may,thu,1046,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
44,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,apr,mon,16,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
61,admin.,married,high.school,no,yes,no,cellular,nov,wed,300,1,21,5,failure,-1.1,94.767,-50.8,1.044,4963.6,yes
31,management,single,university.degree,no,no,no,cellular,nov,thu,46,1,999,0,nonexistent,-0.1,93.2,-42,4.0760000000000005,5195.8,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,214,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,189,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
51,services,married,unknown,unknown,no,no,telephone,may,tue,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,242,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
27,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,61,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
42,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,42,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,147,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38,admin.,married,university.degree,no,no,no,cellular,aug,tue,178,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,263,1,10,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
47,admin.,divorced,university.degree,no,no,yes,cellular,aug,tue,264,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,admin.,single,high.school,no,no,no,cellular,apr,tue,487,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
31,admin.,single,university.degree,no,yes,no,cellular,may,tue,374,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
37,management,unknown,high.school,no,no,no,telephone,may,thu,95,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
29,services,married,basic.9y,no,yes,no,cellular,jul,fri,1389,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,single,high.school,no,yes,no,telephone,jun,wed,23,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
37,unemployed,single,basic.9y,no,yes,no,telephone,jun,mon,144,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,technician,single,university.degree,no,no,no,cellular,may,thu,14,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
18,student,single,basic.6y,no,no,yes,cellular,oct,fri,368,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
50,services,married,high.school,no,yes,no,cellular,apr,mon,12,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
65,retired,married,basic.4y,no,yes,yes,cellular,oct,wed,190,1,3,3,success,-1.1,94.601,-49.5,0.985,4963.6,yes
45,management,married,university.degree,no,yes,yes,cellular,aug,fri,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,technician,married,professional.course,unknown,no,no,cellular,aug,tue,349,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,90,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
33,management,married,university.degree,no,yes,no,cellular,nov,wed,214,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
26,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,thu,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,thu,212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
73,retired,divorced,high.school,no,yes,no,cellular,aug,mon,114,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
30,services,single,high.school,unknown,yes,no,cellular,may,fri,55,2,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
36,services,married,university.degree,no,yes,no,cellular,may,mon,105,1,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
33,admin.,married,unknown,no,yes,no,telephone,may,mon,273,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,676,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
33,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,16,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,management,married,university.degree,no,no,no,cellular,jul,thu,66,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
47,admin.,divorced,high.school,no,no,no,telephone,jun,thu,23,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
32,management,single,university.degree,no,no,no,cellular,jul,thu,654,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
29,admin.,single,high.school,no,no,no,telephone,may,fri,132,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,admin.,married,unknown,no,yes,no,telephone,may,fri,731,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
59,management,married,basic.6y,unknown,yes,no,telephone,jun,mon,181,16,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
58,management,single,university.degree,no,yes,no,cellular,may,fri,685,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,yes
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
44,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,wed,418,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30,technician,single,professional.course,no,no,yes,cellular,aug,wed,443,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
40,self-employed,married,university.degree,no,no,yes,cellular,dec,mon,893,1,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,yes
33,self-employed,married,university.degree,no,yes,no,telephone,may,tue,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,entrepreneur,single,professional.course,no,yes,no,cellular,apr,wed,103,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
62,retired,married,university.degree,no,yes,no,cellular,nov,thu,329,1,999,2,failure,-1.1,94.767,-50.8,1.031,4963.6,yes
44,services,married,high.school,no,no,no,cellular,aug,thu,464,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
37,unemployed,married,professional.course,unknown,no,no,telephone,may,thu,746,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
48,admin.,married,university.degree,no,yes,no,cellular,nov,wed,517,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
52,technician,married,high.school,no,yes,no,telephone,may,wed,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,technician,married,professional.course,unknown,no,no,telephone,jul,mon,89,13,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,109,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
56,technician,divorced,university.degree,unknown,no,no,cellular,jul,thu,384,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
47,technician,married,professional.course,no,no,no,telephone,jun,tue,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,admin.,single,university.degree,no,no,no,cellular,jun,thu,144,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,337,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26,technician,single,professional.course,no,no,no,cellular,may,fri,22,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
48,services,single,high.school,unknown,no,yes,telephone,jun,tue,246,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,technician,married,university.degree,no,no,no,telephone,may,wed,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191,no
41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,252,1,999,1,failure,-1.7,94.027,-38.3,0.905,4991.6,no
36,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,339,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
